ID_RESTAURANTE,NOMBRE_RESTAURANTE,ZONA,NUM_EDIFICIO,CALLE,CODIGO_POSTAL,LATITUD,LONGITUD,COCINA,FECHA,VIOLACION,GRAVEDAD,PUNTAJE,CALIFICACION,ID_EDIFICIO,TIPO_COMPETENCIA
40379580,COOPER TOWN DINER,Manhattan,339,1 AVENUE,10003,40.7347529574,-73.97994841433,American,2025-01-09,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,1020526,Indirecta (Tráfico)
40379662,MEZZALUNA,Manhattan,1295,THIRD AVENUE,10021,40.77128305492,-73.95946677703,Italian,2025-02-04,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,29.0,Sin Calificación,1044020,Indirecta (Tráfico)
40379746,RESTUARANT NIPPON,Manhattan,155,EAST   52 STREET,10022,40.75751058012,-73.970881479,Japanese,2025-01-27,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11.0,A,1036468,Indirecta (Tráfico)
40379890,O'HARA'S,Manhattan,120,CEDAR STREET,10006,40.70963664185,-74.01271100592,American,2025-07-01,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,19.0,Sin Calificación,1001038,Indirecta (Tráfico)
40379920,E.A.T. CAFE,Manhattan,1064,MADISON AVENUE,10028,40.77737157688,-73.96136587757,American,2025-07-15,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,10.0,A,1046617,Indirecta (Tráfico)
40380182,CLUB 101,Manhattan,101,PARK AVENUE,10178,40.75098521845,-73.97848538066,American,2025-10-14,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11.0,A,1036144,Indirecta (Tráfico)
40380432,THE BITTER END,Manhattan,147,BLEECKER STREET,10012,40.72821942176,-73.99925675363,American,2024-12-06,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,8.0,A,1008648,Indirecta (Tráfico)
40380457,ARRIBA ARRIBA,Manhattan,762,9 AVENUE,10019,40.76419717623,-73.98841567502,Mexican,2025-09-02,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,9.0,A,1025191,Directa (Rivales)
40380660,BURRITO LOCO,Manhattan,166,WEST    4 STREET,10014,40.73201268135,-74.00140358912,Mexican,2025-05-19,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,13.0,A,1010146,Directa (Rivales)
40380826,FIT CAFETERIA (David Dubinsky Student Center),Manhattan,227,WEST   27 STREET,10001,40.74711975771,-73.99499068076,American,2025-09-16,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,32.0,Sin Calificación,1014251,Indirecta (Tráfico)
40381720,MISS LILY'S 7A CAFE,Manhattan,109,AVENUE A,10009,40.72596205537,-73.98360944925,Caribbean,2025-12-16,Wash hands sign not posted near or above hand washing sink.,Not Critical,12.0,A,1005791,Indirecta (Tráfico)
40383464,LE BERNARDIN,Manhattan,155,WEST   51 STREET,10019,40.7613280577,-73.98187523191,French,2025-01-29,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,1023157,Indirecta (Tráfico)
40383511,BRANDY'S PIANO BAR,Manhattan,235,EAST   84 STREET,10028,40.77713558201,-73.95406166378,American,2025-11-24,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8.0,A,1048734,Indirecta (Tráfico)
40384188,LA MELA,Manhattan,167,MULBERRY STREET,10013,40.71991097814,-73.99707789214,Italian,2025-11-25,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,1006967,Indirecta (Tráfico)
40384340,FRIEND OF A FARMER,Manhattan,77,IRVING PLACE,10003,40.73690033847,-73.98664868331,American,2025-01-16,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,9.0,A,1017899,Indirecta (Tráfico)
40384671,CHEZ JOSEPHINE,Manhattan,414,WEST   42 STREET,10036,40.75870530575,-73.99332575755,French,2025-12-03,"Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE",Critical,19.0,Sin Calificación,1026332,Indirecta (Tráfico)
40385157,PANGEA,Manhattan,178,2 AVENUE,10003,40.73057634971,-73.98621698084,Mediterranean,2023-12-20,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,10.0,A,1006471,Indirecta (Tráfico)
40385161,AUTOMATIC SLIM'S,Manhattan,733,WASHINGTON STREET,10014,40.7362997124,-74.00829217515,American,2025-01-09,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,26.0,B,1011923,Indirecta (Tráfico)
40385587,ISLAND,Manhattan,1305,MADISON AVENUE,10128,40.78495332555,-73.95580762231,Seafood,2025-04-03,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,1047084,Indirecta (Tráfico)
40385693,"SALUMERIA BEILLESE, BIRICCHINO REST",Manhattan,378,8 AVENUE,10001,40.74894780147,-73.99580620368,Italian,2025-01-16,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13.0,A,1014272,Indirecta (Tráfico)
40385852,SAM'S PLACE,Manhattan,132,EAST   39 STREET,10016,40.749428691,-73.97720102956,Italian,2023-12-20,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,17.0,B,1019157,Indirecta (Tráfico)
40385873,RAY'S PIZZA,Manhattan,829,7 AVENUE,10019,40.76324661135,-73.98167255357,Pizza,2024-02-06,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,10.0,A,1023165,Indirecta (Tráfico)
40386001,PRIMOLA,Manhattan,1226,SECOND AVENUE,10065,40.76393068616,-73.96190436458,Italian,2023-05-09,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,4.0,A,1044690,Indirecta (Tráfico)
40386556,WESTSIDE RESTAURANT,Manhattan,2020,BROADWAY,10023,40.77641053287,-73.98212385383,American,2024-12-26,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,10.0,A,1029632,Indirecta (Tráfico)
40386569,SAL & CARMINE PIZZA,Manhattan,2671,BROADWAY,10025,40.79822581963,-73.96918411306,Pizza,2025-06-04,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,7.0,A,1056518,Indirecta (Tráfico)
40386570,CUBBYHOLE,Manhattan,281,WEST   12 STREET,10014,40.73756529329,-74.00355076411,American,2024-01-04,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,7.0,A,1011062,Indirecta (Tráfico)
40386619,PERIYALI,Manhattan,35,WEST   20 STREET,10011,40.74020554589,-73.9922053297,Greek,2024-04-29,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,7.0,A,1015490,Indirecta (Tráfico)
40386646,CLUB METROPOLITAN,Manhattan,146,WEST   57 STREET,10019,40.76514556193,-73.97919917883,American,2025-09-08,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,1085969,Indirecta (Tráfico)
40386747,ARNO RISTORANTE,Manhattan,141,WEST   38 STREET,10018,40.75307259716,-73.98772823247,Italian,2025-06-18,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,13.0,N,1015264,Indirecta (Tráfico)
40386976,LUPE'S EAST L.A. KITCHEN,Manhattan,110,AVENUE OF THE AMERICAS,10013,40.72367948364,-74.00471893092,Mexican,2025-05-29,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12.0,A,1007099,Directa (Rivales)
40386999,DUE,Manhattan,1396,THIRD AVENUE,10075,40.77456217763,-73.95709988738,Italian,2025-06-30,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,A,1085208,Indirecta (Tráfico)
40387162,DA UMBERTO,Manhattan,107,WEST   17 STREET,10011,40.73948386638,-73.99594753724,Italian,2024-10-01,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,26.0,Sin Calificación,1014656,Indirecta (Tráfico)
40387277,PECULIAR PUB,Manhattan,145,BLEECKER STREET,10012,40.72817001527,-73.99915573048,American,2025-11-07,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,13.0,A,1008647,Indirecta (Tráfico)
40387754,TRATTORIA DELL'ARTE,Manhattan,900,7 AVENUE,10106,40.76541471128,-73.98011964825,Italian,2024-04-24,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1024896,Indirecta (Tráfico)
40387861,WESTWAY DINER,Manhattan,614,9 AVENUE,10036,40.75947923235,-73.99184931572,American,2025-07-18,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,1024979,Indirecta (Tráfico)
40388218,WALKER'S,Manhattan,16,NORTH MOORE STREET,10013,40.71979002741,-74.00707437417,American,2025-05-17,Sin Violaciones Registradas,Not Applicable,0.0,Sin Calificación,1002149,Indirecta (Tráfico)
40388321,COWGIRL,Manhattan,519,HUDSON STREET,10014,40.73384053107,-74.00628565446,Tex-Mex,2024-11-19,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,A,1078241,Directa (Rivales)
40388419,FAMOUS FAMIGLIA PIZZERIA,Manhattan,2859,BROADWAY,10025,40.80477671052,-73.96625883262,Pizza,2025-12-04,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12.0,A,1075440,Indirecta (Tráfico)
40388578,DIVE BAR,Manhattan,732,AMSTERDAM AVENUE,10025,40.793831831,-73.97053687899,American,2025-09-17,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,1033703,Indirecta (Tráfico)
40388640,THE CORNELL CENTER OF NEW YORK,Manhattan,6,EAST   44 STREET,10017,40.75459751558,-73.97953816198,American,2025-09-09,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11.0,A,1035364,Indirecta (Tráfico)
40388672,NECTAR,Manhattan,1090,MADISON AVENUE,10028,40.77812894166,-73.96081299828,American,2025-03-24,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,11.0,A,1046733,Indirecta (Tráfico)
40388784,2A / BERLIN / OLD FLINGS,Manhattan,25,AVENUE A,10009,40.72290193713,-73.9858361576,American,2025-11-25,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,21.0,Z,1005746,Indirecta (Tráfico)
40388787,SETTE MEZZO,Manhattan,969,LEXINGTON AVENUE,10021,40.76932723321,-73.96298794436,Italian,2025-05-05,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,33.0,Sin Calificación,1042761,Indirecta (Tráfico)
